modal,percentage_blue,cond,rating_pred,run
probably,20,might-probably,0.0935583224254,11
other,20,might-probably,0.130303408902,11
might,25,might-probably,0.749636045387,11
probably,25,might-probably,0.129940262469,11
other,25,might-probably,0.120423692144,11
might,30,might-probably,0.710790917568,11
probably,30,might-probably,0.175818795815,11
other,30,might-probably,0.113390286617,11
might,35,might-probably,0.663119292635,11
probably,35,might-probably,0.230253754726,11
other,35,might-probably,0.106626952639,11
might,40,might-probably,0.609047313706,11
probably,40,might-probably,0.291535572878,11
other,40,might-probably,0.0994171134157,11
might,45,might-probably,0.550898927955,11
probably,45,might-probably,0.357344830285,11
other,45,might-probably,0.0917562417602,11
might,50,might-probably,0.491114377224,11
probably,50,might-probably,0.424989663816,11
other,50,might-probably,0.0838959589603,11
might,55,might-probably,0.43209104379,11
probably,55,might-probably,0.49175540424,11
other,55,might-probably,0.0761535519703,11
might,60,might-probably,0.375901791261,11
probably,60,might-probably,0.555274001675,11
other,60,might-probably,0.0688242070642,11
might,65,might-probably,0.324071119112,11
probably,65,might-probably,0.613788193977,11
other,65,might-probably,0.0621406869113,11
might,70,might-probably,0.27749096126,11
probably,70,might-probably,0.666243364546,11
other,70,might-probably,0.0562656741936,11
might,75,might-probably,0.236470106782,11
probably,75,might-probably,0.712216706053,11
other,75,might-probably,0.0513131871652,11
might,80,might-probably,0.200866630163,11
probably,80,might-probably,0.751727679449,11
other,80,might-probably,0.0474056903876,11
might,85,might-probably,0.170257505138,11
probably,85,might-probably,0.78492613589,11
