"","pair","reverse_sent_order","sentence1","sentence2","modal1","modal2","rating1","rating2","rating_other","percentage_blue","color","xxx","catch_trial","catch_trial_answer_correct","speaker","condition","phase","language","gender","age","misread_instructions","trial","subjectid","date"
"5169","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,25,"blue",1,0,-1,"f","confident_f","post_exposure","English","m",20,1,56,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5170","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,40,"blue",1,0,-1,"m","confident_f","post_exposure","English","m",20,1,57,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5171","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,50,"orange",1,0,-1,"m","confident_f","post_exposure","English","m",20,1,58,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5172","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,0,"orange",1,0,-1,"m","confident_f","post_exposure","English","m",20,1,59,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5173","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,0,"orange",1,0,-1,"f","confident_f","post_exposure","English","m",20,1,60,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5174","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,50,"orange",1,0,-1,"f","confident_f","post_exposure","English","m",20,1,61,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5175","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,75,"blue",1,0,-1,"m","confident_f","post_exposure","English","m",20,1,62,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5176","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,40,"orange",1,0,-1,"m","confident_f","post_exposure","English","m",20,1,63,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5177","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,100,"orange",1,0,-1,"f","confident_f","post_exposure","English","m",20,1,64,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5178","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,90,"orange",1,0,-1,"m","confident_f","post_exposure","English","m",20,1,65,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5179","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,25,"blue",1,0,-1,"m","confident_f","post_exposure","English","m",20,1,66,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5180","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,90,"blue",1,0,-1,"m","confident_f","post_exposure","English","m",20,1,67,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5181","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,100,"blue",1,0,-1,"m","confident_f","post_exposure","English","m",20,1,68,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5182","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,40,"orange",1,1,0,"f","confident_f","post_exposure","English","m",20,1,69,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5183","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,10,"blue",1,1,1,"f","confident_f","post_exposure","English","m",20,1,70,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5184","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,90,"blue",1,0,-1,"f","confident_f","post_exposure","English","m",20,1,71,"0ae226adee4ba7992c6726402cc3948a411c0f60335d","2018-11-17T19:25:32-08:00"
"5185","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.26,0.44,0.3,10,"orange",1,0,-1,"m","confident_m","pre_exposure","English","m",22,0,0,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5186","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,0,"blue",1,0,-1,"m","confident_m","pre_exposure","English","m",22,0,1,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5187","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.47,0.05,0.48,75,"orange",1,0,-1,"f","confident_m","pre_exposure","English","m",22,0,2,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5188","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.18,0.43,0.39,75,"blue",1,1,0,"m","confident_m","pre_exposure","English","m",22,0,3,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5189","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.12,0.5,0.38,25,"orange",1,1,1,"m","confident_m","pre_exposure","English","m",22,0,4,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5190","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.43,0.12,0.45,75,"orange",1,0,-1,"m","confident_m","pre_exposure","English","m",22,0,5,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5191","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.07,0.52,0.41,90,"blue",1,1,1,"m","confident_m","pre_exposure","English","m",22,0,6,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5192","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,100,"orange",1,0,-1,"f","confident_m","pre_exposure","English","m",22,0,7,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5193","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.55,0,0.45,40,"orange",1,0,-1,"f","confident_m","pre_exposure","English","m",22,0,8,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5194","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.17,0.54,0.29,60,"blue",1,1,1,"f","confident_m","pre_exposure","English","m",22,0,9,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5195","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.45,0.13,0.42,50,"blue",1,0,-1,"f","confident_m","pre_exposure","English","m",22,0,10,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5196","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.32,0.05,0.63,10,"blue",1,0,-1,"f","confident_m","pre_exposure","English","m",22,0,11,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5197","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.44,0.1,0.46,50,"orange",1,0,-1,"m","confident_m","pre_exposure","English","m",22,0,12,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5198","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.44,0.08,0.48,50,"blue",1,0,-1,"m","confident_m","pre_exposure","English","m",22,0,13,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5199","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.31,0.06,0.63,25,"blue",1,0,-1,"f","confident_m","pre_exposure","English","m",22,0,14,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5200","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.29,0.08,0.63,10,"blue",1,1,0,"m","confident_m","pre_exposure","English","m",22,0,15,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5201","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.1,0.36,0.54,75,"blue",1,0,-1,"f","confident_m","pre_exposure","English","m",22,0,16,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5202","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.07,0.59,0.34,10,"orange",1,0,-1,"f","confident_m","pre_exposure","English","m",22,0,17,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5203","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.47,0.07,0.46,60,"orange",1,0,-1,"m","confident_m","pre_exposure","English","m",22,0,18,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5204","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.6,0,0.4,60,"orange",1,1,1,"f","confident_m","pre_exposure","English","m",22,0,19,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5205","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.11,0.51,0.38,60,"blue",1,0,-1,"m","confident_m","pre_exposure","English","m",22,0,20,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5206","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,100,"orange",1,0,-1,"m","confident_m","pre_exposure","English","m",22,0,21,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5207","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,0.82,0.18,100,"blue",1,1,1,"m","confident_m","pre_exposure","English","m",22,0,22,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5208","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.08,0,0.92,90,"orange",1,0,-1,"m","confident_m","pre_exposure","English","m",22,0,23,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5209","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.1,0.8,0.1,25,"orange",1,0,-1,"f","confident_m","pre_exposure","English","m",22,0,24,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5210","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.63,0,0.37,25,"blue",1,0,-1,"m","confident_m","pre_exposure","English","m",22,0,25,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5211","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.44,0.03,0.53,40,"blue",1,0,-1,"m","confident_m","pre_exposure","English","m",22,0,26,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5212","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,0,"blue",1,0,-1,"f","confident_m","pre_exposure","English","m",22,0,27,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5213","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,0,"orange",1,0,-1,"m","confident_m","pre_exposure","English","m",22,0,28,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5214","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,0.58,0.42,90,"blue",1,0,-1,"f","confident_m","pre_exposure","English","m",22,0,29,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5215","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.4,0.05,0.55,40,"blue",1,0,-1,"f","confident_m","pre_exposure","English","m",22,0,30,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5216","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.53,0.02,0.45,90,"orange",1,0,-1,"f","confident_m","pre_exposure","English","m",22,0,31,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5217","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,100,"blue",1,1,0,"f","confident_m","pre_exposure","English","m",22,0,32,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5218","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,0.51,0.49,50,"orange",1,0,-1,"f","confident_m","pre_exposure","English","m",22,0,33,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5219","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.54,0.46,0,40,"orange",1,0,-1,"m","confident_m","pre_exposure","English","m",22,0,34,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5220","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0,0.52,0.48,0,"orange",1,1,1,"f","confident_m","pre_exposure","English","m",22,0,35,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5221","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.75,0,0.25,40,"blue",1,0,-1,"f","confident_m","post_exposure","English","m",22,0,36,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5222","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.62,0,0.38,90,"orange",1,0,-1,"f","confident_m","post_exposure","English","m",22,0,37,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5223","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.67,0,0.33,50,"orange",1,0,-1,"f","confident_m","post_exposure","English","m",22,0,38,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5224","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.54,0,0.46,40,"orange",1,0,-1,"m","confident_m","post_exposure","English","m",22,0,39,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5225","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.46,0.54,0,10,"orange",1,0,-1,"f","confident_m","post_exposure","English","m",22,0,40,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5226","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.26,0.74,0,90,"blue",1,1,0,"m","confident_m","post_exposure","English","m",22,0,41,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5227","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,0.44,0.56,100,"blue",1,1,1,"m","confident_m","post_exposure","English","m",22,0,42,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
"5228","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,0.02,0.98,100,"blue",1,1,1,"f","confident_m","post_exposure","English","m",22,0,43,"f84176b89f08f5d34f9351345757cf07e579fcaec059","2018-11-17T21:27:01-08:00"
